STN,YYYYMMDD,TG,SP,DR
  283,20240427,  124,   21,    2
  283,20240428,  136,   53,    0
  283,20240429,  137,   60,    0
  283,20240430,  177,   57,    0
  283,20240501,  199,   83,    0
  283,20240502,  194,   79,    8
  283,20240503,  118,    0,   55
  283,20240504,  122,   33,   39
  283,20240505,  117,   17,    0
  283,20240506,  135,   27,    0
  283,20240507,  142,   46,    0
  283,20240508,  133,   27,    0
  283,20240509,  136,   62,    0
  283,20240510,  154,   94,    0
  283,20240511,  160,   71,    0
  283,20240512,  186,   89,    0
  283,20240513,  195,   83,    4
  283,20240514,  209,   90,    0
  283,20240515,  185,   59,    2
  283,20240516,  162,   16,   29
  283,20240517,  169,   20,    6
  283,20240518,  173,   39,   13
  283,20240519,  159,   26,   29
  283,20240520,  160,   34,   17
  283,20240521,  179,   42,   55
  283,20240522,  155,   19,   18
  283,20240523,  152,   44,    0
  283,20240524,  142,    0,   70
  283,20240525,  149,   30,   10
  283,20240526,  163,   41,   19
  283,20240527,  152,   35,   48
  283,20240528,  143,   44,   93
  283,20240529,  149,   26,   74
  283,20240530,  145,   50,   16
  283,20240531,  150,   34,    0
  285,20231201,     ,     ,     
  285,20231202,     ,     ,     
  285,20231203,     ,     ,     
  285,20231204,     ,     ,     
  285,20231205,     ,     ,     
  285,20231206,     ,     ,     
  285,20231207,     ,     ,     
  285,20231208,     ,     ,     
  285,20231209,     ,     ,     
  285,20231210,     ,     ,     
  285,20231211,     ,     ,     
  285,20231212,     ,     ,     
  285,20231213,     ,     ,     
  285,20231214,     ,     ,     
  285,20231215,     ,     ,     
  285,20231216,     ,     ,     
  285,20231217,     ,     ,     
  285,20231218,     ,     ,     
  285,20231219,     ,     ,     
  285,20231220,     ,     ,     
  285,20231221,     ,     ,     
  285,20231222,     ,     ,     
  285,20231223,     ,     ,     
  285,20231224,     ,     ,     
  285,20231225,     ,     ,     
  285,20231226,     ,     ,     
  285,20231227,     ,     ,     
  285,20231228,     ,     ,     
  285,20231229,     ,     ,     
  285,20231230,     ,     ,     
  285,20231231,     ,     ,     
  285,20240101,     ,     ,     
  285,20240102,     ,     ,     
  285,20240103,     ,     ,     
  285,20240104,     ,     ,     
  285,20240105,     ,     ,     
  285,20240106,     ,     ,     
  285,20240107,     ,     ,     
  285,20240108,     ,     ,     
  285,20240109,     ,     ,     
  285,20240110,     ,     ,     
  285,20240111,     ,     ,     
  285,20240112,     ,     ,     
  285,20240113,     ,     ,     
  285,20240114,     ,     ,     
  285,20240115,     ,     ,     
  285,20240116,     ,     ,     
  285,20240117,     ,     ,     
  285,20240118,     ,     ,     
  285,20240119,     ,     ,     
  285,20240120,     ,     ,     
  285,20240121,     ,     ,     
  285,20240122,     ,     ,     
  285,20240123,     ,     ,     
  285,20240124,     ,     ,     
  285,20240125,     ,     ,     
  285,20240126,     ,     ,     
  285,20240127,     ,     ,     
  285,20240128,     ,     ,     
  285,20240129,     ,     ,     
  285,20240130,     ,     ,     
  285,20240131,     ,     ,     
  285,20240201,     ,     ,     
  285,20240202,     ,     ,     
  285,20240203,     ,     ,     
  285,20240204,     ,     ,     
  285,20240205,     ,     ,     
  285,20240206,     ,     ,     
  285,20240207,     ,     ,     
  285,20240208,     ,     ,     
  285,20240209,     ,     ,     
  285,20240210,     ,     ,     
  285,20240211,     ,     ,     
  285,20240212,     ,     ,     
  285,20240213,     ,     ,     
  285,20240214,     ,     ,     
  285,20240215,     ,     ,     
  285,20240216,     ,     ,     
  285,20240217,     ,     ,     
  285,20240218,     ,     ,     
  285,20240219,     ,     ,     
  285,20240220,     ,     ,     
  285,20240221,     ,     ,     
  285,20240222,     ,     ,     
  285,20240223,     ,     ,     
  285,20240224,     ,     ,     
  285,20240225,     ,     ,     
  285,20240226,     ,     ,     
  285,20240227,     ,     ,     
  285,20240228,     ,     ,     
  285,20240229,     ,     ,     
  285,20240301,     ,     ,     
  285,20240302,     ,     ,     
  285,20240303,     ,     ,     
  285,20240304,     ,     ,     
  285,20240305,     ,     ,     
  285,20240306,     ,     ,     
  285,20240307,     ,     ,     
  285,20240308,     ,     ,     
  285,20240309,     ,     ,     
  285,20240310,     ,     ,     
  285,20240311,     ,     ,     
  285,20240312,     ,     ,     
  285,20240313,     ,     ,     
  285,20240314,     ,     ,     
  285,20240315,     ,     ,     
  285,20240316,     ,     ,     
  285,20240317,     ,     ,     
  285,20240318,     ,     ,     
  285,20240319,     ,     ,     
  285,20240320,     ,     ,     
  285,20240321,     ,     ,     
  285,20240322,     ,     ,     
  285,20240323,     ,     ,     
  285,20240324,     ,     ,     
  285,20240325,     ,     ,     
  285,20240326,     ,     ,     
  285,20240327,     ,     ,     
  285,20240328,     ,     ,     
  285,20240329,     ,     ,     
  285,20240330,     ,     ,     
  285,20240331,     ,     ,     
  285,20240401,     ,     ,     
  285,20240402,     ,     ,     
  285,20240403,     ,     ,     
  285,20240404,     ,     ,     
  285,20240405,     ,     ,     
  285,20240406,     ,     ,     
  285,20240407,     ,     ,     
  285,20240408,     ,     ,     
  285,20240409,     ,     ,     
  285,20240410,     ,     ,     
  285,20240411,     ,     ,     
  285,20240412,     ,     ,     
  285,20240413,     ,     ,     
  285,20240414,     ,     ,     
  285,20240415,     ,     ,     
  285,20240416,     ,     ,     
  285,20240417,     ,     ,     
  285,20240418,     ,     ,     
  285,20240419,     ,     ,     
  285,20240420,     ,     ,     
  285,20240421,     ,     ,     
  285,20240422,     ,     ,     
  285,20240423,     ,     ,     
  285,20240424,     ,     ,     
  285,20240425,     ,     ,     
  285,20240426,     ,     ,     
  285,20240427,     ,     ,     
  285,20240428,     ,     ,     
  285,20240429,     ,     ,     
  285,20240430,     ,     ,     
  285,20240501,     ,     ,     
  285,20240502,     ,     ,     
  285,20240503,     ,     ,     
  285,20240504,     ,     ,     
  285,20240505,     ,     ,     
  285,20240506,     ,     ,     
  285,20240507,     ,     ,     
  285,20240508,     ,     ,     
  285,20240509,     ,     ,     
  285,20240510,     ,     ,     
  285,20240511,     ,     ,     
  285,20240512,     ,     ,     
  285,20240513,     ,     ,     
  285,20240514,     ,     ,     
  285,20240515,     ,     ,     
  285,20240516,     ,     ,     
  285,20240517,     ,     ,     
  285,20240518,     ,     ,     
  285,20240519,     ,     ,     
  285,20240520,     ,     ,     
  285,20240521,     ,     ,     
  285,20240522,     ,     ,     
  285,20240523,     ,     ,     
  285,20240524,     ,     ,     
  285,20240525,     ,     ,     
  285,20240526,     ,     ,     
  285,20240527,     ,     ,     
  285,20240528,     ,     ,     
  285,20240529,     ,     ,     
  285,20240530,     ,     ,     
  285,20240531,     ,     ,     
  286,20231201,  -26,   16,    0
  286,20231202,   -2,   44,    0
  286,20231203,    4,   22,    0
  286,20231204,    3,    6,   45
  286,20231205,   -4,    0,   59
  286,20231206,   10,    0,   35
  286,20231207,   14,   30,    0
  286,20231208,   21,    0,   38
  286,20231209,   73,    7,   76
  286,20231210,   81,    0,  122
  286,20231211,   82,    0,   55
  286,20231212,   56,    0,   46
  286,20231213,   63,    0,  121
  286,20231214,   42,    4,    8
  286,20231215,   66,   38,    8
  286,20231216,   76,    0,    0
  286,20231217,   89,   33,    0
  286,20231218,   83,    0,    0
  286,20231219,   77,    0,  166
  286,20231220,   70,   25,  106
  286,20231221,   81,    0,  128
  286,20231222,   57,    7,   40
  286,20231223,   63,    0,  199
  286,20231224,  111,    0,  148
  286,20231225,   98,   13,   54
  286,20231226,   71,   11,   20
  286,20231227,   48,    0,   21
  286,20231228,  101,    4,   15
  286,20231229,   85,   32,   34
  286,20231230,   70,   59,    0
  286,20231231,   82,    7,   24
  286,20240101,   68,   21,   89
  286,20240102,   85,    0,  161
  286,20240103,   83,   29,   70
  286,20240104,   32,   25,    3
  286,20240105,   25,    0,  132
  286,20240106,    0,    0,   52
  286,20240107,   -9,   55,    0
  286,20240108,  -15,   49,    0
  286,20240109,  -38,   84,    0
  286,20240110,  -44,   84,    0
  286,20240111,  -16,    0,    0
  286,20240112,   20,    0,    0
  286,20240113,   36,    5,   15
  286,20240114,   28,   42,   23
  286,20240115,   12,   16,   61
  286,20240116,   -1,   31,    4
  286,20240117,  -13,    4,    0
  286,20240118,  -15,   79,   16
  286,20240119,    8,   84,    5
  286,20240120,    2,   39,    0
  286,20240121,   28,    0,    3
  286,20240122,   85,   20,   81
  286,20240123,   74,   53,   57
  286,20240124,   96,   21,    0
  286,20240125,   63,   57,   13
  286,20240126,   77,   21,   39
  286,20240127,   41,   84,    0
  286,20240128,   35,   85,    0
  286,20240129,   59,   51,    0
  286,20240130,   72,    6,    7
  286,20240131,   55,    0,   18
  286,20240201,   58,   85,   14
  286,20240202,   77,    9,    6
  286,20240203,   94,    1,    0
  286,20240204,   83,    3,   67
  286,20240205,   94,    0,    0
  286,20240206,   94,    0,   92
  286,20240207,   38,   48,    0
  286,20240208,   11,    5,   79
  286,20240209,   65,    4,  115
  286,20240210,   97,   47,    0
  286,20240211,   78,    0,   53
  286,20240212,   67,   24,    7
  286,20240213,   61,    8,   19
  286,20240214,  101,    0,  146
  286,20240215,  118,    0,   33
  286,20240216,  107,    6,   12
  286,20240217,   84,   53,    0
  286,20240218,   88,    0,  177
  286,20240219,   83,    1,   44
  286,20240220,   80,    8,    8
  286,20240221,   88,    0,   75
  286,20240222,   98,   10,   72
  286,20240223,   58,    8,   23
  286,20240224,   47,   22,   15
  286,20240225,   47,   17,   33
  286,20240226,   35,    0,    0
  286,20240227,   28,    0,    0
  286,20240228,   49,   11,    0
  286,20240229,   73,    0,   87
  286,20240301,   82,   41,    0
  286,20240302,   89,   66,    0
  286,20240303,   87,   72,    0
  286,20240304,   68,    1,    0
  286,20240305,   59,    0,   38
  286,20240306,   55,    9,    3
  286,20240307,   28,   14,    0
  286,20240308,   40,   91,    0
  286,20240309,   52,   91,    0
  286,20240310,   67,   56,    0
  286,20240311,   75,    1,    8
  286,20240312,   70,    0,    0
  286,20240313,   87,    0,   13
  286,20240314,  120,   40,    0
  286,20240315,  122,   20,   31
  286,20240316,   73,   52,   24
  286,20240317,   72,   26,   15
  286,20240318,   79,    6,   12
  286,20240319,  105,   17,    0
  286,20240320,  113,   11,   14
  286,20240321,   87,   10,   18
  286,20240322,   90,    0,   65
  286,20240323,   57,   76,   11
  286,20240324,   62,   34,   94
  286,20240325,   63,   54,    2
  286,20240326,   77,   45,    0
  286,20240327,   92,    7,   27
  286,20240328,   83,   30,   31
  286,20240329,   97,   25,    0
  286,20240330,  115,   11,   22
  286,20240331,  102,   30,    9
  286,20240401,   96,    0,   52
  286,20240402,   98,   33,    6
  286,20240403,  103,    1,  110
  286,20240404,  107,    9,   48
  286,20240405,  126,   20,   47
  286,20240406,  167,   55,    0
  286,20240407,  162,   71,   19
  286,20240408,  140,   22,   16
  286,20240409,  123,   18,    6
  286,20240410,  109,   68,    0
  286,20240411,  126,    0,   13
  286,20240412,  144,   55,    0
  286,20240413,  160,   58,    0
  286,20240414,  101,   74,    0
  286,20240415,   73,   28,   51
  286,20240416,   68,   26,   20
  286,20240417,   59,   27,   56
  286,20240418,   66,   50,   19
  286,20240419,   76,   32,   73
  286,20240420,   68,   48,   37
  286,20240421,   56,   61,   20
  286,20240422,   51,   62,    0
  286,20240423,   53,   54,   22
  286,20240424,   55,   37,   40
  286,20240425,   63,   32,   55
  286,20240426,   75,   62,    4
  286,20240427,  113,   31,   10
  286,20240428,  141,   47,    4
  286,20240429,  132,   71,    0
  286,20240430,  162,   44,    6
  286,20240501,  174,   68,    0
  286,20240502,  184,   87,    0
  286,20240503,  125,    7,    7
  286,20240504,  122,   43,   18
  286,20240505,  111,   16,   61
  286,20240506,  120,   74,    0
  286,20240507,  126,   66,    0
  286,20240508,  126,   38,    0
  286,20240509,  127,   54,    0
  286,20240510,  127,   75,    0
  286,20240511,  148,   84,    0
  286,20240512,  161,   93,    0
  286,20240513,  198,   73,    0
  286,20240514,  204,   92,    0
  286,20240515,  193,   83,    0
  286,20240516,  181,   49,    9
  286,20240517,  181,   35,    0
  286,20240518,  175,   59,    0
  286,20240519,  165,   69,   18
  286,20240520,  162,   25,    3
  286,20240521,  187,   68,    9
  286,20240522,  164,    4,   22
  286,20240523,  152,   39,    0
  286,20240524,  167,   46,   28
  286,20240525,  160,   26,   59
  286,20240526,  174,   61,    1
  286,20240527,  154,   40,   42
  286,20240528,  147,   43,   56
  286,20240529,  144,   22,   77
  286,20240530,  150,   57,   11
  286,20240531,  150,    6,   13
  290,20231201,  -24,    2,    0
  290,20231202,  -15,    9,    0
  290,20231203,    8,   64,   40
  290,20231204,   10,    0,   47
  290,20231205,    8,    0,   30
  290,20231206,   20,    0,   41
  290,20231207,    8,    3,    0
  290,20231208,   40,    0,   26
  290,20231209,   78,   11,   56
  290,20231210,   87,    3,   84
  290,20231211,   80,    6,   40
  290,20231212,   76,   24,   23
  290,20231213,   76,    0,   62
  290,20231214,   41,    0,    0
  290,20231215,   74,   16,    9
  290,20231216,   78,    6,    0
  290,20231217,   79,   12,    0
  290,20231218,   59,    0,    0
  290,20231219,   65,    0,  191
  290,20231220,   68,    3,  113
  290,20231221,   84,    0,  135
  290,20231222,   62,    0,   75
  290,20231223,   85,    0,  169
  290,20231224,  113,    0,  137
  290,20231225,  111,    3,   73
  290,20231226,   75,   35,   29
  290,20231227,   57,    0,   34
  290,20231228,  103,    0,    4
  290,20231229,   87,   16,   53
  290,20231230,   74,   28,    0
  290,20231231,   89,   18,    8
  290,20240101,   68,    4,   34
  290,20240102,   96,    0,  162
  290,20240103,   90,    9,   53
  290,20240104,   58,    3,   32
  290,20240105,   63,    5,  116
  290,20240106,   12,    0,   18
  290,20240107,  -11,   44,    0
  290,20240108,  -23,   59,    0
  290,20240109,  -44,   88,    0
  290,20240110,  -43,   87,    0
  290,20240111,  -35,    6,   10
  290,20240112,   16,    0,    9
  290,20240113,   30,    4,   42
  290,20240114,   23,    0,   87
  290,20240115,    7,   29,   28
  290,20240116,   -6,   23,    3
  290,20240117,  -23,    0,    0
  290,20240118,  -26,   86,    0
  290,20240119,    2,   82,    8
  290,20240120,   -4,   38,    0
  290,20240121,   38,    0,    0
  290,20240122,   91,   19,   41
  290,20240123,   76,   42,   73
  290,20240124,  101,   16,   25
  290,20240125,   64,   47,   33
  290,20240126,   75,    6,   33
  290,20240127,   30,   85,    0
  290,20240128,   47,   88,    0
  290,20240129,   75,   71,    0
  290,20240130,   87,   12,   12
  290,20240131,   56,    0,    7
  290,20240201,   55,   70,   29
  290,20240202,   72,    5,    5
  290,20240203,   99,    0,   37
  290,20240204,   97,    0,   53
  290,20240205,   97,    0,   16
  290,20240206,   97,    0,   94
  290,20240207,   34,   32,   47
  290,20240208,   16,    0,  105
  290,20240209,   98,    5,   86
  290,20240210,  107,   48,   33
  290,20240211,   87,    2,   10
  290,20240212,   61,   23,   20
  290,20240213,   62,   40,    7
  290,20240214,  104,    0,  113
  290,20240215,  123,    7,   60
  290,20240216,  117,    0,   30
  290,20240217,   96,   10,    0
  290,20240218,   90,    0,  136
  290,20240219,   84,    2,   22
  290,20240220,   78,   20,    3
  290,20240221,   88,    0,   75
  290,20240222,  100,    0,   64
  290,20240223,   60,   15,   15
  290,20240224,   50,   24,   18
  290,20240225,   58,   20,   11
  290,20240226,   47,    0,   43
  290,20240227,   23,    0,    0
  290,20240228,   41,   15,    0
  290,20240229,   85,    0,    0
  290,20240301,   87,   43,    0
  290,20240302,   99,   86,    0
  290,20240303,  101,   67,    0
  290,20240304,   68,    0,    0
  290,20240305,   73,    0,   23
  290,20240306,   64,   34,    0
  290,20240307,   34,   35,    0
  290,20240308,   49,   91,    0
  290,20240309,   70,   81,    0
  290,20240310,   77,   38,    0
  290,20240311,   76,    0,   15
  290,20240312,   69,    1,   29
  290,20240313,  101,    0,   12
  290,20240314,  128,   69,    0
  290,20240315,  126,   21,   16
  290,20240316,   73,    3,   24
  290,20240317,   78,   26,   14
  290,20240318,   98,   11,   21
  290,20240319,  104,   27,    0
  290,20240320,  118,   47,    0
  290,20240321,   95,   11,    0
  290,20240322,   95,    0,   70
  290,20240323,   60,   59,   11
  290,20240324,   58,   25,   67
  290,20240325,   69,   56,    3
  290,20240326,   86,   15,    0
  290,20240327,   90,   11,    5
  290,20240328,   84,   28,   22
  290,20240329,  108,   28,   25
  290,20240330,  110,    6,   14
  290,20240331,  110,   35,   14
  290,20240401,   96,   20,   54
  290,20240402,   95,   11,   11
  290,20240403,  107,    4,   96
  290,20240404,  117,   27,   65
  290,20240405,  136,   23,   32
  290,20240406,  187,   66,    0
  290,20240407,  171,   46,   35
  290,20240408,  154,   34,   21
  290,20240409,  120,   22,   22
  290,20240410,  107,   49,    5
  290,20240411,  123,    0,   27
  290,20240412,  156,   23,    0
  290,20240413,  174,   59,    0
  290,20240414,  114,   47,    7
  290,20240415,   73,   16,   61
  290,20240416,   65,   12,   41
  290,20240417,   48,   14,   39
  290,20240418,   66,   53,    9
  290,20240419,   74,   35,   83
  290,20240420,   64,   39,   19
  290,20240421,   57,   65,   15
  290,20240422,   48,   46,    0
  290,20240423,   48,   54,   18
  290,20240424,   55,   27,   20
  290,20240425,   66,   23,   38
  290,20240426,   84,   30,   53
  290,20240427,  130,   31,    6
  290,20240428,  140,   50,    0
  290,20240429,  138,   50,    0
  290,20240430,  177,   59,    0
  290,20240501,  204,   74,    0
  290,20240502,  198,   86,    0
  290,20240503,  119,    0,   55
  290,20240504,  122,   44,   40
  290,20240505,  115,   22,    4
  290,20240506,  135,   36,    0
  290,20240507,  140,   45,    0
  290,20240508,  132,   32,    0
  290,20240509,  131,   46,    0
  290,20240510,  152,   86,    0
  290,20240511,  158,   67,    0
  290,20240512,  188,   92,    0
  290,20240513,  202,   74,    0
  290,20240514,  217,   93,    0
  290,20240515,  195,   66,    0
  290,20240516,  165,   13,   13
  290,20240517,  170,   27,    0
  290,20240518,  176,   51,    0
  290,20240519,  154,   20,   22
  290,20240520,  154,   35,    7
  290,20240521,  183,   51,   53
  290,20240522,  156,   20,   15
  290,20240523,  151,   35,    0
  290,20240524,  146,    9,   77
  290,20240525,  152,   32,   18
  290,20240526,  164,   46,   18
  290,20240527,  154,   42,   56
  290,20240528,  144,   53,   64
  290,20240529,  143,   26,   71
  290,20240530,  148,   51,    0
  290,20240531,  147,   22,    5
  308,20231201,     ,     ,     
  308,20231202,     ,     ,     
  308,20231203,     ,     ,     
  308,20231204,     ,     ,     
  308,20231205,     ,     ,     
  308,20231206,     ,     ,     
  308,20231207,     ,     ,     
  308,20231208,     ,     ,     
  308,20231209,     ,     ,     
  308,20231210,     ,     ,     
  308,20231211,     ,     ,     
  308,20231212,     ,     ,     
  308,20231213,     ,     ,     
  308,20231214,     ,     ,     
  308,20231215,     ,     ,     
  308,20231216,     ,     ,     
  308,20231217,     ,     ,     
  308,20231218,     ,     ,     
  308,20231219,     ,     ,     
  308,20231220,     ,     ,     
  308,20231221,     ,     ,     
  308,20231222,     ,     ,     
  308,20231223,     ,     ,     
  308,20231224,     ,     ,     
  308,20231225,     ,     ,     
  308,20231226,     ,     ,     
  308,20231227,     ,     ,     
  308,20231228,     ,     ,     
  308,20231229,     ,     ,     
  308,20231230,     ,     ,     
  308,20231231,     ,     ,     
  308,20240101,     ,     ,     
  308,20240102,     ,     ,     
  308,20240103,     ,     ,     
  308,20240104,     ,     ,     
  308,20240105,     ,     ,     
  308,20240106,     ,     ,     
  308,20240107,     ,     ,     
  308,20240108,     ,     ,     
  308,20240109,     ,     ,     
  308,20240110,     ,     ,     
  308,20240111,     ,     ,     
  308,20240112,     ,     ,     
  308,20240113,     ,     ,     
  308,20240114,     ,     ,     
  308,20240115,     ,     ,     
  308,20240116,     ,     ,     
  308,20240117,     ,     ,     
  308,20240118,     ,     ,     
  308,20240119,     ,     ,     
  308,20240120,     ,     ,     
  308,20240121,     ,     ,     
  308,20240122,     ,     ,     
  308,20240123,     ,     ,     
  308,20240124,     ,     ,     
  308,20240125,     ,     ,     
  308,20240126,     ,     ,     
  308,20240127,     ,     ,     
  308,20240128,     ,     ,     
  308,20240129,     ,     ,     
  308,20240130,     ,     ,     
  308,20240131,     ,     ,     
  308,20240201,     ,     ,     
  308,20240202,     ,     ,     
  308,20240203,     ,     ,     
  308,20240204,     ,     ,     
  308,20240205,     ,     ,     
  308,20240206,     ,     ,     
  308,20240207,     ,     ,     
  308,20240208,     ,     ,     
  308,20240209,     ,     ,     
  308,20240210,     ,     ,     
  308,20240211,     ,     ,     
  308,20240212,     ,     ,     
  308,20240213,     ,     ,     
  308,20240214,     ,     ,     
  308,20240215,     ,     ,     
  308,20240216,     ,     ,     
  308,20240217,     ,     ,     
  308,20240218,     ,     ,     
  308,20240219,     ,     ,     
  308,20240220,     ,     ,     
  308,20240221,     ,     ,     
  308,20240222,     ,     ,     
  308,20240223,     ,     ,     
  308,20240224,     ,     ,     
  308,20240225,     ,     ,     
  308,20240226,     ,     ,     
  308,20240227,     ,     ,     
  308,20240228,     ,     ,     
  308,20240229,     ,     ,     
  308,20240301,     ,     ,     
  308,20240302,     ,     ,     
  308,20240303,     ,     ,     
  308,20240304,     ,     ,     
  308,20240305,     ,     ,     
  308,20240306,     ,     ,     
  308,20240307,     ,     ,     
  308,20240308,     ,     ,     
  308,20240309,     ,     ,     
  308,20240310,     ,     ,     
  308,20240311,     ,     ,     
  308,20240312,     ,     ,     
  308,20240313,     ,     ,     
  308,20240314,     ,     ,     
  308,20240315,     ,     ,     
  308,20240316,     ,     ,     
  308,20240317,     ,     ,     
  308,20240318,     ,     ,     
  308,20240319,     ,     ,     
  308,20240320,     ,     ,     
  308,20240321,     ,     ,     
  308,20240322,     ,     ,     
  308,20240323,     ,     ,     
  308,20240324,     ,     ,     
  308,20240325,     ,     ,     
  308,20240326,     ,     ,     
  308,20240327,     ,     ,     
  308,20240328,     ,     ,     
  308,20240329,     ,     ,     
  308,20240330,     ,     ,     
  308,20240331,     ,     ,     
  308,20240401,     ,     ,     
  308,20240402,     ,     ,     
  308,20240403,     ,     ,     
  308,20240404,     ,     ,     
  308,20240405,     ,     ,     
  308,20240406,     ,     ,     
  308,20240407,     ,     ,     
  308,20240408,     ,     ,     
  308,20240409,     ,     ,     
  308,20240410,     ,     ,     
  308,20240411,     ,     ,     
  308,20240412,     ,     ,     
  308,20240413,     ,     ,     
  308,20240414,     ,     ,     
  308,20240415,     ,     ,     
  308,20240416,     ,     ,     
  308,20240417,     ,     ,     
  308,20240418,     ,     ,     
  308,20240419,     ,     ,     
  308,20240420,     ,     ,     
  308,20240421,     ,     ,     
  308,20240422,     ,     ,     
  308,20240423,     ,     ,     
  308,20240424,     ,     ,     
  308,20240425,     ,     ,     
  308,20240426,     ,     ,     
  308,20240427,     ,     ,     
  308,20240428,     ,     ,     
  308,20240429,     ,     ,     
  308,20240430,     ,     ,     
  308,20240501,     ,     ,     
  308,20240502,     ,     ,     
  308,20240503,     ,     ,     
  308,20240504,     ,     ,     
  308,20240505,     ,     ,     
  308,20240506,     ,     ,     
  308,20240507,     ,     ,     
  308,20240508,     ,     ,     
  308,20240509,     ,     ,     
  308,20240510,     ,     ,     
  308,20240511,     ,     ,     
  308,20240512,     ,     ,     
  308,20240513,     ,     ,     
  308,20240514,     ,     ,     
  308,20240515,     ,     ,     
  308,20240516,     ,     ,     
  308,20240517,     ,     ,     
  308,20240518,     ,     ,     
  308,20240519,     ,     ,     
  308,20240520,     ,     ,     
  308,20240521,     ,     ,     
  308,20240522,     ,     ,     
  308,20240523,     ,     ,     
  308,20240524,     ,     ,     
  308,20240525,     ,     ,     
  308,20240526,     ,     ,     
  308,20240527,     ,     ,     
  308,20240528,     ,     ,     
  308,20240529,     ,     ,     
  308,20240530,     ,     ,     
  308,20240531,     ,     ,     
  310,20231201,    2,    5,    0
  310,20231202,   10,   88,    0
  310,20231203,   21,    0,   25
  310,20231204,   41,    0,   86
  310,20231205,   44,    0,   64
  310,20231206,   52,   30,   27
  310,20231207,   42,   19,   16
  310,20231208,   73,   41,   33
  310,20231209,   86,    0,   59
  310,20231210,   96,   19,   29
  310,20231211,   95,    8,    4
  310,20231212,   86,   13,   25
  310,20231213,   84,   16,   10
  310,20231214,   71,   22,   13
  310,20231215,   87,    0,    0
  310,20231216,   84,    0,   45
  310,20231217,   81,   83,    0
  310,20231218,   70,    6,    0
  310,20231219,   83,    0,  124
  310,20231220,   88,   10,   13
  310,20231221,  103,   22,   17
  310,20231222,  103,    0,   25
  310,20231223,   99,   46,    0
  310,20231224,  113,    0,   63
  310,20231225,  110,    0,  110
  310,20231226,   92,   46,   11
  310,20231227,   92,    9,   40
  310,20231228,  105,   17,    7
  310,20231229,  101,   15,   12
  310,20231230,   91,   39,    0
  310,20231231,   89,    9,   45
  310,20240101,   85,   43,   40
  310,20240102,  110,    0,  103
  310,20240103,   99,   34,   44
  310,20240104,   93,   43,   35
  310,20240105,   80,    0,  146
  310,20240106,   53,    2,  103
  310,20240107,   13,    2,    0
  310,20240108,   -8,    7,    0
  310,20240109,  -19,   87,    0
  310,20240110,  -20,   85,    0
  310,20240111,    5,   53,    0
  310,20240112,   45,    0,    0
  310,20240113,   38,    0,    5
  310,20240114,   33,    7,   16
  310,20240115,   35,   30,    7
  310,20240116,   18,   57,    0
  310,20240117,    6,    0,    0
  310,20240118,   19,   41,   18
  310,20240119,   28,   86,    0
  310,20240120,   -3,   69,    0
  310,20240121,   46,    0,    2
  310,20240122,   88,   64,   33
  310,20240123,   80,   25,   37
  310,20240124,   85,   17,    0
  310,20240125,   71,    0,   31
  310,20240126,   78,   74,   19
  310,20240127,   46,   78,    0
  310,20240128,   55,   81,    0
  310,20240129,   70,   69,    0
  310,20240130,   74,    6,   18
  310,20240131,   69,   25,   13
  310,20240201,   65,   91,   16
  310,20240202,   74,   50,    0
  310,20240203,   87,   16,   18
  310,20240204,   91,   46,    0
  310,20240205,   89,    2,    8
  310,20240206,  105,   20,   48
  310,20240207,   52,   40,   73
  310,20240208,   65,    0,  159
  310,20240209,  102,   19,   37
  310,20240210,   94,   14,   33
  310,20240211,   81,   17,   22
  310,20240212,   70,   84,    8
  310,20240213,   73,   22,   27
  310,20240214,  104,    0,   69
  310,20240215,  113,   40,   49
  310,20240216,   99,   34,   24
  310,20240217,  101,   30,    0
  310,20240218,   97,   18,  103
  310,20240219,   90,   21,    8
  310,20240220,   88,   14,    0
  310,20240221,   90,    0,   96
  310,20240222,   94,   12,   29
  310,20240223,   62,   26,   27
  310,20240224,   58,   24,   41
  310,20240225,   72,   46,    0
  310,20240226,   60,    8,  147
  310,20240227,   61,   87,    0
  310,20240228,   73,    2,    0
  310,20240229,   86,    0,   11
  310,20240301,   68,   41,   75
  310,20240302,   74,   33,   58
  310,20240303,   68,    1,   61
  310,20240304,   81,   83,    0
  310,20240305,   70,    3,   40
  310,20240306,   65,   29,    0
  310,20240307,   69,   91,    0
  310,20240308,   72,   90,    0
  310,20240309,   99,   65,    0
  310,20240310,   89,    4,   18
  310,20240311,   79,    0,   95
  310,20240312,   86,    0,   89
  310,20240313,  104,    0,    0
  310,20240314,  112,   52,    0
  310,20240315,  116,   42,    4
  310,20240316,   87,   40,   10
  310,20240317,  101,    1,   61
  310,20240318,  101,   55,    0
  310,20240319,  107,   51,    0
  310,20240320,  113,   65,    0
  310,20240321,   96,   21,    0
  310,20240322,   93,    0,  104
  310,20240323,   78,   65,   11
  310,20240324,   77,   27,   13
  310,20240325,   83,   51,    0
  310,20240326,   97,   29,    6
  310,20240327,   90,   34,   11
  310,20240328,   96,   47,   23
  310,20240329,  107,   50,    0
  310,20240330,   93,   20,   93
  310,20240331,  101,   24,   51
  310,20240401,  104,   45,    0
  310,20240402,  102,   25,   46
  310,20240403,  108,   13,   61
  310,20240404,  119,   63,   69
  310,20240405,  128,   32,   26
